Longitude,Latitude
746541.80553,6996438.81129
747575.27407,6994928.75066
748686.61416,6994581.32897
749302.34216,6994534.93699
749704.65883,6994908.07106
749860.73661,6996060.19952
750186.75074,6994758.80794
751178.68152,6994939.24085
750092.95623,6993800.95909
749420.24422,6993840.83820
749250.31723,6993087.77719
748729.71420,6992785.40317
748010.55831,6992568.34028
747637.58505,6990694.89547
748096.33702,6988997.35238
748490.82226,6988600.36660
748827.35573,6988725.49447
749174.24146,6988980.40135
749926.62821,6988727.11093
749565.92937,6988017.56252
748851.58697,6987712.54873
748213.37783,6987554.19993
747793.42391,6986979.82671
747245.70151,6987228.02192
745872.31716,6986641.31099
745837.85844,6987084.75717
747328.87686,6988143.12554
747585.22687,6988833.96014
746191.53470,6990575.40069
744700.50873,6991054.22675
742938.93953,6990440.19801
742231.54174,6989468.53137
740504.74201,6988729.55934
739733.43834,6987761.41642
739345.23980,6987976.13513
737862.82475,6987021.38123
737338.27729,6986965.04165
736993.46580,6986928.00261
736301.82932,6983734.67072
735980.86587,6983476.76066
736021.05378,6980901.75568
736924.23130,6977960.17489
737864.93804,6976198.35079
738869.13108,6975733.47390
739353.21476,6976609.06820
740140.90747,6976388.27341
740517.85392,6977022.72042
740967.30769,6977076.62810
740988.61614,6976343.11547
741383.72401,6976298.68789
741502.92342,6976629.56997
741981.43572,6976432.99156
742102.86896,6977471.92169
742609.49349,6977284.99466
743079.75873,6978195.23481
743454.66817,6978100.08302
743517.02843,6975212.20494
744104.75628,6974247.65014
744964.01061,6974114.60530
744533.92695,6973427.65278
744697.23476,6973054.78868
743953.10640,6972510.20223
743992.95585,6971750.39518
743602.89770,6971557.34729
744159.93003,6969661.24360
744658.33294,6969458.90051
743738.95645,6968660.52301
743801.36561,6969034.11642
742853.93588,6969900.11990
743054.98878,6970279.91115
742596.64026,6970709.44350
741683.20634,6970546.80766
740819.23681,6967717.94245
740959.01385,6966659.63099
741419.91958,6966455.89780
740470.15443,6965926.45399
740548.84529,6965325.34155
741050.77492,6965237.13309
740554.69879,6964289.02241
740170.29661,6963850.39536
739710.68098,6963910.15394
739242.80579,6963162.12019
738313.15844,6963318.71178
737735.59560,6964133.85681
736612.72750,6964302.76308
734629.21600,6963219.54765
734400.17452,6961993.50483
733471.58576,6960662.44383
733139.37960,6958405.18154
732473.75951,6957849.87202
733885.07990,6954122.94878
733929.26172,6952629.54679
735791.50841,6950654.51916
735272.47137,6949412.70172
736871.07991,6947777.14706
739252.82772,6947044.09720
739008.74544,6946400.20570
740103.29269,6945204.76720
739274.40090,6944506.07190
739580.92414,6944175.26869
739291.65034,6943527.06715
738319.83028,6943211.58909
737994.47884,6942614.85346
736991.59093,6943028.99314
737122.57651,6944425.19142
736277.76082,6944676.25629
734883.37808,6944466.33829
734112.77176,6943852.89119
734364.69277,6943410.38038
733881.21818,6942478.26939
734008.61619,6940798.21821
733331.78911,6940299.16377
732703.30056,6941039.32353
731938.69280,6940438.58828
730926.16853,6939637.25653
733178.55253,6937395.20010
732674.12516,6935393.28134
734004.10404,6934986.18611
732632.83601,6933523.22581
733188.73334,6932482.43982
732820.66432,6930440.33808
733265.47456,6929232.28315
735029.61928,6928191.17017
734997.28128,6926114.25343
733543.10961,6925696.13987
733087.05780,6923777.38266
733764.92984,6923296.19918
734886.96321,6923958.15746
734282.79411,6920829.32829
737408.77092,6920000.75201
738747.31038,6917600.34243
738261.89700,6916680.20538
738278.55504,6917195.31096
737674.75525,6917310.75887
736540.33736,6916726.30220
736074.60818,6915103.74088
736292.07978,6913937.42649
737066.95734,6913163.07614
737462.67941,6913586.30157
738420.73299,6913404.21883
738757.54367,6914014.25418
738821.56457,6912599.22359
737863.20588,6910853.20576
737517.41635,6910901.14769
736255.78410,6909729.99976
734823.92226,6907837.08987
734218.59219,6906677.82137
733805.16488,6905885.90721
733685.86755,6905058.85334
734169.74067,6904616.17109
733653.93538,6903589.11141
732971.57351,6901113.29524
733019.24735,6899287.40182
734250.22588,6897887.08368
735045.87026,6898624.85139
736069.23073,6897054.78084
735928.09000,6896571.19500
735453.73345,6896659.62131
734938.46544,6895969.66963
735182.29044,6894662.39518
734900.60686,6893558.26903
734126.95198,6893121.22991
733706.02751,6892133.42527
733198.41519,6892146.63356
733060.14203,6891330.07549
732717.49835,6891234.22675
732778.42692,6890490.65759
732106.29068,6888940.56361
732173.06874,6888612.34643
732765.39489,6888548.36349
732382.14615,6887999.61989
732229.62725,6887512.16298
732724.47872,6887328.14440
732578.56883,6886972.87025
731891.03931,6886939.07057
731488.07890,6885878.08997
731491.04799,6885475.50503
732128.81064,6885096.05656
731104.53873,6884555.31253
730997.28928,6883920.46295
730387.14827,6883375.79134
729377.16479,6880425.16711
729448.27758,6879491.06012
729895.82218,6879318.08368
729907.08576,6878905.54582
729102.22654,6877914.48694
729400.48948,6877431.12549
728911.85429,6876680.98310
729457.07652,6875010.03682
730184.91648,6874690.12896
730576.79520,6875347.91920
730948.02484,6874623.14103
727882.23633,6872128.17273
725383.85853,6867597.10030
724498.03426,6864319.03129
724858.08804,6863326.61698
725625.43950,6863243.84513
725031.34482,6862685.78438
724716.48986,6862814.03895
722722.54289,6860348.07231
721342.65599,6857862.90624
720608.82949,6854927.86261
720724.06820,6854136.01301
721457.78061,6853826.59532
720502.08685,6853171.36269
719389.08566,6851540.76770
718621.44542,6849265.38626
718971.06117,6846093.37654
720543.22938,6845859.96703
720408.84649,6845242.01884
720954.63698,6844934.66156
720901.25396,6844425.32373
720420.74067,6844484.30783
719456.23263,6843248.13571
719345.42936,6842544.61602
719665.87649,6842286.60762
719406.43549,6841115.25926
719082.27783,6841273.51921
717671.46827,6840357.74860
716588.37085,6838770.53491
716988.81915,6838234.37563
716794.40370,6837694.50574
716046.97615,6837820.38713
714117.48748,6835971.71047
713671.24253,6834655.41475
714167.00692,6833747.24922
713316.62464,6833274.05755
712527.58560,6833550.77883
711707.41206,6833008.93015
710906.64247,6833140.55148
709716.71768,6832721.61345
704448.94060,6830298.72364
695749.66815,6825272.94160
687319.85725,6819892.17290
677229.96227,6812775.92739
666655.15784,6803763.55089
664226.02001,6801476.92604
662729.95265,6800148.68020
658140.01220,6795791.07659
653778.44941,6791354.48491
645258.55903,6781579.91369
644619.62948,6780785.17470
631698.78550,6764711.98369
625056.73857,6755260.94323
625095.78030,6755212.45793
623343.58142,6754862.46005
622699.18243,6755275.21534
621880.83025,6754958.57665
621859.21907,6755006.03207
622014.26429,6755810.39686
623290.53626,6756121.17370
622979.55501,6756473.30386
622735.75033,6756896.61147
622532.81338,6756437.74286
622032.92810,6756917.26660
622060.55976,6757153.60959
622315.24782,6757357.43402
622320.01565,6758013.42959
621681.91866,6758321.96610
621528.84787,6758370.95009
619776.94702,6758168.60947
619501.59602,6758231.84484
617614.51636,6759574.77218
617335.19240,6759722.74174
616977.38522,6759343.72501
615621.28965,6759622.98122
615410.50375,6759961.30938
614852.05569,6759699.54714
614494.59519,6760043.12395
613849.38424,6760704.11620
613558.36964,6760785.92259
612589.27220,6760693.01667
611970.77474,6761181.43090
612400.43441,6761321.56705
612501.25622,6762548.87776
611287.57999,6762972.71448
611711.68633,6763792.98979
611857.19363,6764089.72508
611331.04747,6764227.03114
611055.54676,6764573.50334
611084.08608,6765609.46666
609924.54184,6766603.81570
609170.40291,6766559.84046
608830.43646,6767056.81142
606794.73999,6767656.36744
605593.80164,6768479.55116
604095.44119,6768547.86788
603862.06450,6768952.65281
602967.67962,6768927.26893
602389.42851,6769333.34319
602297.98716,6769397.48126
600853.43451,6769486.33946
600076.04727,6768933.91481
599785.63471,6767886.44061
598503.53978,6766950.19647
597135.33420,6766409.22700
596493.11841,6766615.52944
593811.43313,6765704.85002
593077.14327,6764949.93517
590965.89167,6764711.78603
590779.30750,6764012.14950
590448.51726,6764331.23883
588429.68927,6763456.42520
586784.96105,6763479.23874
586622.86644,6763081.37347
586021.50229,6762953.91639
586605.00085,6760560.70634
587228.81482,6760224.67747
588104.28944,6758769.53914
589934.99649,6757341.73717
590974.45861,6757063.66363
593640.50071,6753111.35972
593441.64833,6752700.68110
592241.29808,6754027.82876
590773.29314,6753819.55185
591334.65886,6754320.07494
591490.15424,6755324.56943
590001.09874,6755317.29673
590632.76779,6755976.43579
590161.88636,6755823.13964
590039.41110,6756138.23261
589448.92958,6756132.80345
589415.98409,6756138.57275
588709.62345,6755840.36668
588899.30453,6756580.55065
588379.65180,6757221.09416
587257.82824,6757259.19363
586522.35675,6757818.65691
586861.11301,6758366.49289
586808.84224,6758478.25689
585628.60345,6758704.33755
585831.42985,6759327.25343
585288.54133,6759766.29912
585140.92865,6760456.61136
584381.28146,6759971.20244
584567.42995,6758090.73248
584021.35928,6758451.40616
583648.02041,6759274.73547
583265.53183,6759316.97329
583356.23439,6759749.54213
582905.68900,6759778.66118
582800.20064,6759766.16361
583030.15181,6760286.98241
582513.24037,6760135.39698
582667.26679,6760402.68222
583064.58295,6761092.28189
583090.32852,6761125.58279
582984.25803,6762981.57359
583032.97375,6763125.45428
583708.87032,6763441.72658
582514.60945,6763107.52356
582565.12241,6764028.56037
581916.75186,6763733.87623
582046.20275,6764130.09937
580997.66773,6764256.17021
583450.00780,6765223.73638
583679.96904,6765720.74935
583349.59356,6766192.38254
582570.24215,6766299.29135
583030.72340,6766616.39683
582835.24541,6767322.31191
584247.42379,6767769.01781
584196.32231,6768546.37650
583540.22493,6769324.36301
582500.02530,6769069.44111
582388.96835,6769340.95268
583687.73238,6770348.16217
583829.79558,6769590.51743
585236.40147,6769739.96873
584594.20196,6769318.10535
585930.81820,6768883.68913
585990.96675,6768479.92296
588088.98572,6768024.12277
587338.34273,6766716.12845
586443.50943,6766959.43475
586357.99234,6766869.58881
586631.83338,6766130.87578
586387.44370,6765340.81396
588130.43533,6766885.17271
587596.75951,6765454.73280
588061.46693,6765325.75070
589031.38084,6766392.05469
588636.41897,6766953.18374
588898.52318,6767757.34584
588148.37004,6767168.82982
588763.02273,6769183.59763
588801.82873,6769558.10874
588199.52057,6769597.16178
588894.13373,6770198.85356
588162.39431,6769993.31462
588603.27527,6771190.36450
588350.58148,6771639.92957
587749.67856,6771651.27287
588062.55754,6772043.46711
587624.12019,6772513.06670
587906.30562,6773249.96171
587581.84839,6773525.19603
589271.85303,6773890.25438
589442.03590,6774380.54628
590402.75876,6774154.23300
589673.53431,6774177.70660
589761.78119,6773772.46842
588261.98362,6773097.99742
588465.45668,6772207.45958
589521.11581,6772155.89583
588851.87917,6771835.37351
589825.54813,6771368.35923
589532.15554,6771062.61323
589759.61010,6770615.58831
591135.77680,6771846.12544
591320.36601,6772023.14724
590824.92554,6770424.84888
591788.11611,6771258.84032
592182.74031,6770969.43204
593120.05180,6771235.28165
593866.26157,6772002.81574
594284.01699,6771586.32719
595589.74709,6771505.29173
595137.11264,6771779.17396
595293.57035,6772238.72112
594510.37357,6772656.18256
594772.49357,6773355.59796
595256.78781,6773098.61429
595392.17214,6773283.83213
595385.29979,6774503.14869
596300.10899,6774167.38586
596271.51383,6774766.28412
596756.81338,6774876.75409
596709.32892,6776665.37047
595920.79067,6777389.38438
597571.52895,6776827.16058
598227.36250,6777316.56874
598136.70705,6776625.42134
598557.28596,6776439.36709
598809.83134,6777165.68337
598163.90685,6778360.03245
598127.48237,6778427.47784
598857.70546,6778537.67115
599006.92539,6778255.28986
600358.48328,6778651.09442
600305.20828,6778160.63332
600910.67588,6778488.54936
600770.08218,6778855.59075
600435.96559,6778757.56409
600232.64262,6779964.94754
600278.16197,6780313.48298
600928.31287,6780438.07051
600508.27945,6780995.35963
600494.24465,6782259.38105
601755.85733,6782076.71066
601804.34486,6783097.93514
601206.25097,6783700.10261
601594.11033,6783938.12049
602384.98652,6783819.13899
602004.92807,6784566.59453
602942.15590,6784366.70511
603189.44725,6785203.42365
602599.15230,6785378.99602
601558.68173,6784664.95778
601549.62560,6784216.15890
600837.71194,6784387.76190
600453.87402,6784015.78658
600470.93243,6784398.12044
598562.98787,6783920.97617
598763.54415,6783636.59193
598443.45996,6783192.86901
598169.67227,6783811.59893
596611.29768,6783603.94767
601331.38554,6786081.47336
601392.16374,6786722.01021
601908.37019,6787198.05436
601707.77685,6787617.77491
602640.70172,6787858.40330
602533.04692,6788453.86725
603364.99885,6788921.51884
603289.23180,6789344.39157
602533.46383,6789553.01818
602348.25245,6789210.96952
600814.06319,6789066.86814
601729.00412,6790218.16511
601518.74881,6790369.03270
602132.43391,6791605.51033
602664.37658,6791986.18219
603064.98993,6791393.54832
602989.28850,6793378.81765
603418.93956,6793893.83783
603751.63636,6793218.16107
605168.54302,6793881.53151
605061.23808,6794019.36306
603825.87202,6794361.58394
603500.15271,6795368.55248
601694.67437,6795782.09886
601741.34727,6798110.84510
602838.93609,6798033.88570
602532.08555,6799639.20301
602941.94786,6799996.11651
601161.55713,6799909.11464
600828.29480,6800179.88077
601763.57150,6801451.45626
601493.07650,6801672.00727
602558.27498,6802557.50419
602516.25968,6803567.53223
602499.93419,6803959.50975
603084.73316,6804280.36470
603204.45865,6804773.47413
603764.27364,6804540.56581
603753.78092,6805231.00146
604443.75424,6805774.49720
603512.91719,6805699.01974
602413.88054,6804893.28269
602497.64206,6806038.94858
600777.87000,6805533.32357
601004.46695,6806190.03924
601981.75538,6806689.39792
602017.42259,6807421.92624
602568.90125,6807411.44986
602864.40891,6808257.03505
601568.48547,6807883.72744
602038.05262,6810790.92193
601151.27172,6810769.08653
601090.29707,6811258.34051
601509.96085,6813574.69961
602768.13437,6813016.57012
602707.30806,6813887.28676
602151.30687,6813973.42371
601830.75464,6814659.64451
602208.20131,6815474.02121
601614.67043,6816009.07326
602075.98199,6816294.44812
601859.08877,6816847.73956
602322.35714,6817107.63385
602164.19979,6818123.15376
602564.51032,6818246.99337
602560.58445,6818275.43764
602933.85912,6818193.67965
602887.29818,6818540.85595
603791.98189,6818234.21668
604662.98046,6818549.96211
604632.07982,6819040.34784
605261.21429,6819651.12714
604385.72647,6820278.58661
603972.23333,6821661.37477
604945.67338,6822669.75159
605020.74805,6822687.38838
606096.06658,6823025.38681
607049.79839,6823958.98209
606923.90235,6823296.09357
607661.78197,6822362.32315
607981.11444,6821997.14505
608903.39413,6822698.67904
609171.69473,6822496.12541
608212.72190,6820347.05668
608648.16762,6820231.63392
608520.86817,6819561.62937
609787.72398,6819749.53052
609356.35689,6820705.44515
610407.65507,6822092.47938
609928.27710,6822233.55883
610398.98638,6823885.08196
610179.07076,6824218.02125
611319.55287,6824702.64689
611041.15462,6824371.67656
612686.18261,6824090.08771
612982.76430,6823214.06279
613212.66903,6823075.68689
613529.66960,6823410.10924
613620.04024,6823602.71464
613209.76970,6823829.65434
613398.91242,6824439.70078
614093.86838,6825242.29022
615166.38881,6825371.88279
614973.73502,6825976.34785
613924.34850,6825972.40169
613790.37928,6826979.43278
613336.14671,6827205.99966
613569.09698,6828328.54213
614378.75598,6828138.13342
615059.25341,6828883.53268
616025.09508,6829258.54114
616195.87972,6829736.77365
615481.37197,6829750.82188
615844.69428,6830244.45086
615598.34574,6831243.19726
616398.90159,6831772.52006
616508.90051,6832416.79968
617041.12796,6832489.38548
617791.29366,6833837.91978
618247.10395,6834130.04353
618488.38064,6834231.79324
619027.90755,6834459.35376
618772.65843,6833202.76999
619170.15163,6832357.14390
620036.20328,6832596.77220
621407.92183,6833945.70901
621738.93325,6832466.61847
624323.17046,6833069.13213
625562.82510,6832976.80006
626410.67722,6832627.58249
626258.40374,6832256.43148
626622.71966,6832360.34779
627694.56462,6832790.00176
627911.14029,6833519.84205
627211.73720,6834885.87467
626144.96755,6835118.47342
625936.24332,6836431.73966
626336.32063,6837506.44295
626068.00988,6838437.42777
626015.36097,6838587.49993
625192.62658,6838202.10800
624660.24943,6838983.56865
624207.69490,6840977.67055
622576.74512,6841475.66947
622388.25315,6841701.81595
622623.98523,6842949.64058
624443.39358,6844693.24573
622962.85646,6845838.53555
622786.49233,6846196.08323
623289.13380,6846623.65619
623168.00589,6846935.72017
622836.82746,6847384.92313
622766.10849,6847409.30186
621108.24867,6846526.91783
620369.40714,6847411.78546
620321.48714,6847504.09417
620846.42282,6848675.84179
620901.17060,6851189.38604
620649.02819,6851241.31511
620536.04229,6851213.04726
620132.82761,6850423.99603
619258.47850,6849875.09626
619586.11090,6849463.40817
618846.36883,6848107.56381
619306.86418,6847442.29217
619079.34224,6847206.11517
618349.21729,6847320.36204
617924.19759,6848094.78442
617185.27680,6848593.23979
616511.60449,6850361.00601
615820.98871,6850255.51191
615902.68217,6849219.61433
616386.03554,6848611.76942
614935.15703,6849245.70334
613555.31009,6847265.18130
613007.81123,6847596.16990
613425.45315,6848542.34114
613327.59908,6848620.44936
611028.60214,6848246.29292
610950.73896,6848279.99291
610668.83302,6849023.29168
611205.03606,6849755.76398
611265.20993,6851016.49655
609918.24891,6851907.83899
611930.63371,6852738.49965
612066.70627,6852895.47171
611826.15984,6853112.56700
610361.88385,6853300.50092
609372.03355,6852715.45832
608580.60834,6853371.26417
608196.03241,6853308.50693
608071.97437,6853151.01256
608815.52485,6851538.18338
608497.62740,6851281.43762
607836.89360,6850977.26185
607369.41352,6850970.91928
604987.17384,6852291.67464
604600.06248,6852083.82748
603979.35440,6851542.67305
604697.11561,6850973.95418
604829.15083,6850172.59794
603416.89547,6848937.31375
602737.35517,6850632.32744
602676.64242,6852420.64459
602597.72864,6852461.19057
602028.32059,6852516.49343
601135.81304,6851987.91881
600715.29565,6853712.38640
599844.34389,6853588.93593
599038.85840,6852982.67472
599125.19504,6851861.23278
597666.35597,6851720.71240
596539.68025,6852387.48284
596098.14255,6852283.77492
595585.09522,6851717.12154
595274.69410,6850008.43603
594346.85356,6849469.46204
594246.91043,6849411.38625
591833.34752,6849684.06272
591163.45304,6849427.20784
590789.92345,6849283.93748
589436.11902,6850063.95891
588092.37899,6848697.17061
587337.58701,6850052.21911
585796.71553,6849862.68358
585608.25782,6849997.25919
585527.72199,6850698.60103
585538.63027,6851114.03824
586553.02438,6852054.17327
586993.00874,6853143.59654
586997.99609,6853155.90116
586818.39905,6853520.08475
585690.73127,6854792.49530
585519.91102,6854913.24215
585184.23770,6854683.37314
585199.07151,6854654.21279
585400.55123,6853918.20919
583659.40395,6853027.48101
583636.79699,6852847.22992
583589.79281,6852824.20449
583438.74501,6851577.62787
582418.07750,6851636.37320
582296.67236,6851532.61401
582295.72800,6851378.18446
583632.47639,6849600.14967
584219.80152,6847736.18181
582508.37060,6847362.20331
582050.14109,6847658.83712
581782.12270,6849966.02004
580772.64139,6852041.72206
580586.96387,6852353.15845
579913.66224,6852357.75012
579416.17240,6852348.96149
579207.48310,6852537.02538
578259.82232,6853296.88654
578020.54060,6853323.49582
576712.87087,6851517.75510
576063.31313,6851244.83564
574940.69530,6851810.96225
573942.57528,6854850.44040
573738.82568,6855005.19590
572103.78099,6853494.66786
572171.43815,6853211.73334
572203.98002,6853137.85697
573268.94861,6852830.75124
572862.96242,6852634.15320
571315.41790,6851973.06430
569727.18809,6852452.03349
569286.01246,6852599.19168
569280.17617,6852601.16490
568965.31068,6853092.58934
568467.37225,6853802.89831
566935.41978,6854271.02813
565785.82248,6854496.90302
564855.42443,6853977.34931
564703.10301,6853831.08262
564935.72116,6851871.58055
564167.92550,6851356.46347
564051.83649,6851288.77546
563523.22157,6852134.23351
563820.22043,6855128.69774
562958.43016,6855990.72439
562744.52985,6855975.52403
561694.36660,6855595.24635
561642.64317,6855495.52977
560873.76705,6853293.06663
560742.21858,6853223.30266
559900.61284,6853437.37728
559085.64383,6854682.97973
556488.92101,6854841.10231
555453.18647,6854904.18913
554257.85953,6855680.77934
553293.86813,6857145.51356
551831.20373,6856714.42794
549051.77261,6856966.51826
548996.60715,6856989.30516
547569.13565,6857869.72003
547267.60388,6857907.03090
546279.38806,6857930.98613
546226.39200,6857898.81994
545931.59025,6857506.65126
546161.17782,6855470.70332
546129.76346,6855458.63991
545358.48747,6855163.37464
544649.11070,6855384.45783
544105.21497,6856155.45488
542816.54491,6856786.21072
541461.70982,6859105.39250
540009.61513,6860384.77331
539883.40293,6860413.29695
539316.62308,6860418.67704
538085.38075,6859147.06320
537978.23901,6859154.08667
536729.21776,6859362.28739
535993.28653,6860726.12614
536423.58343,6862403.06103
534455.49193,6864368.02359
532842.45405,6865298.82764
533392.09198,6867056.12147
533342.76337,6867138.27079
531956.39649,6869111.99801
531280.37476,6869758.40376
529951.53959,6870793.99177
529732.99690,6872757.47307
529700.27885,6873051.64959
529593.58728,6873192.73227
528268.74507,6873327.48945
524586.22084,6875327.26828
524323.82662,6875469.79358
524290.83231,6877215.33288
523690.35136,6879512.09905
523570.14860,6880327.61776
523413.07138,6881393.23087
522968.19171,6881833.83326
521798.74772,6880563.26987
520741.55631,6880789.03082
520705.92142,6881772.35434
521341.78727,6883248.84262
520461.32486,6885141.76045
521130.35536,6886642.63046
520964.87268,6886889.09827
520392.22460,6887326.28441
517824.78838,6887207.22666
517724.02522,6887315.10929
516849.22364,6889568.28772
516309.84769,6889561.68423
514050.68630,6887560.95755
513565.00014,6887336.05686
512845.93637,6887522.74751
512509.09433,6887865.50361
512304.78058,6888497.67516
512840.48545,6890661.27888
512178.33370,6892277.78955
511634.56182,6892724.92024
509641.76085,6893121.49901
509475.75416,6893154.55781
509875.32185,6894123.31830
511604.40101,6895240.54688
512245.45982,6896658.46641
512090.43674,6898197.59062
512056.16191,6898537.92491
511753.25661,6898969.91706
510501.30389,6900482.62765
507589.17424,6901490.12826
507825.98913,6902556.96290
506942.53782,6903818.38397
507418.72153,6904890.37434
506992.58451,6906207.59728
505380.30385,6906213.60278
502710.44047,6907646.49534
502001.72105,6908541.45229
501486.23057,6909177.93038
501281.82621,6909166.81561
500744.59369,6908877.58670
500658.78481,6908784.47960
499885.17762,6906845.56835
498964.66494,6906878.63710
498608.60513,6907188.03424
498104.97500,6907732.24195
497992.63672,6908642.51721
498269.27403,6911017.75342
498215.66352,6911120.11991
496191.99821,6912410.39481
494465.02585,6913696.00524
494341.18484,6913999.80787
494559.54847,6915302.17965
494868.73036,6917146.17499
494669.14355,6917390.59127
492840.75963,6917663.32411
492139.97397,6918453.59873
492399.48721,6920359.09736
491919.91301,6921075.27525
490754.62965,6921638.15643
490092.80504,6921805.27112
487735.71478,6921283.31425
487582.54664,6921348.69926
487048.68485,6921619.04309
486915.72081,6923919.71953
486849.51329,6924219.07336
486837.47055,6924273.21595
486546.71238,6924464.90354
484431.04390,6924574.99294
482412.33702,6926494.26817
481204.03799,6927452.98065
479379.67671,6927482.38923
478107.26518,6928258.15603
477512.96760,6927850.16390
476950.92674,6927252.53523
476855.99601,6927262.50875
476703.60818,6927278.58696
476205.25186,6927606.67770
475604.76307,6929414.53197
472996.10037,6930501.20227
473092.88961,6932038.57492
472793.56621,6933331.57950
471063.44305,6933163.21074
469564.78189,6933839.94290
469565.78052,6934644.58647
470229.15528,6935693.73658
469315.65447,6936607.89461
469142.90023,6937995.55878
468987.04738,6938540.56238
468781.78143,6938778.13678
468264.27704,6939010.52907
467308.01780,6939171.91284
465062.51776,6938239.34422
463547.85386,6939015.39150
462797.06634,6940156.57373
463470.68441,6942891.64411
462990.87082,6943462.49042
462035.71571,6944347.98025
461849.42272,6944385.80041
461553.93076,6944313.08665
460726.83784,6943915.98043
460317.09699,6943594.09153
459841.25607,6943037.44063
459443.35374,6941981.50545
458644.71957,6941048.32915
458506.55355,6940940.74809
457323.45319,6940923.92404
457063.93534,6941131.42037
456895.26528,6941471.42238
457027.03867,6943352.20082
455456.99204,6945483.32122
454867.97205,6946094.90210
454717.92124,6946250.81347
453574.45225,6946640.04155
453087.24137,6947185.24539
452835.16310,6950314.28668
452707.56263,6950437.98247
451595.41436,6951417.32510
449817.56680,6951758.05149
447301.04622,6951045.23015
445884.95872,6951382.35421
445570.00747,6951220.55041
445311.03122,6951010.34046
445151.57309,6950562.93044
445125.08245,6950398.21987
444727.57161,6948890.66953
444487.43642,6948723.66582
444190.77828,6948681.69746
443836.87084,6948735.98660
443269.67974,6949203.26673
442944.96754,6949542.41815
442799.28890,6949694.57559
442151.15823,6950814.99636
442103.90668,6951279.10274
442754.00718,6953700.48601
442838.42096,6954884.40742
442701.87236,6955311.47959
442505.05235,6955432.62420
441342.84140,6955225.44522
440000.78422,6953402.52160
438512.10992,6952872.95460
437606.23313,6953773.64963
438786.14141,6957901.27920
438592.26522,6958541.72351
438564.66470,6958595.71081
437609.86154,6959205.25872
436521.22172,6958883.38283
436177.24778,6956585.42084
435911.57995,6956146.22696
435290.20057,6955779.24963
435123.56874,6955768.52184
434386.85854,6956075.75521
433876.75210,6956357.92205
433181.01552,6957249.46202
433266.14136,6957690.31987
433522.63922,6958864.08542
433294.13943,6959348.41004
432120.16991,6960255.71526
431143.27877,6960248.52003
430935.80905,6960115.28519
430514.18382,6959844.48952
429355.45634,6957516.52659
429223.88705,6956899.17344
429046.42529,6956700.10356
428471.52460,6956469.23896
428181.79287,6956545.48847
426689.17976,6958243.44992
425739.11555,6959214.35790
425576.01439,6959347.44070
425571.51900,6959351.10600
422541.25814,6958799.81540
421135.75660,6958909.63876
421091.90253,6958816.05674
420817.20558,6957618.24755
421012.15056,6957053.39543
421906.80772,6956223.55009
422389.26394,6955526.86446
422256.32933,6954768.51136
421448.06845,6954569.36801
421212.14850,6954595.33185
418918.13319,6956490.56596
418760.35017,6956456.56420
417249.32576,6955562.64665
416322.42630,6955014.20459
415948.44790,6955414.33059
415629.78523,6955841.96798
416748.85253,6959414.57755
416678.48008,6959678.33977
416560.47416,6959968.39566
415298.59129,6960568.57826
415194.11574,6960562.84101
413642.49034,6959986.27372
413433.83694,6959727.88536
413112.56312,6959155.52544
413760.51385,6956371.53351
413373.01405,6955759.41265
412253.13820,6955568.80787
412155.63558,6955606.72876
410866.97390,6958288.30660
411017.88741,6961753.68251
410691.86268,6962053.22466
410108.99718,6962333.52588
409484.71093,6962341.43481
408087.47187,6961775.88807
406604.91260,6960913.98588
405629.89585,6960669.54641
405185.11610,6960867.92825
404777.71347,6961355.54328
404759.29701,6961397.77491
404804.68970,6961820.14817
404895.51329,6962005.55147
407227.75762,6964028.75864
407583.06285,6964691.47825
407668.79005,6965311.82158
407500.15573,6965620.80379
405511.75596,6967241.10574
403661.63875,6967713.95697
401985.28741,6967757.31288
400905.23034,6968077.53687
400414.11012,6968502.18201
400367.12084,6968613.69302
400853.60513,6969447.75510
401599.39401,6969826.64344
401932.23528,6969932.41801
405640.12586,6969457.50785
406089.91173,6969743.77646
405967.18168,6970957.31012
404876.56902,6971670.89645
402528.40855,6971668.83100
401384.91280,6971303.66210
400756.53621,6971630.28960
399465.09490,6972643.52193
399069.37907,6973042.70924
398879.84106,6973804.88348
400224.19565,6975116.44745
400163.52124,6976108.50561
399271.28988,6976396.83340
397056.91190,6974897.64333
396515.35148,6974836.82994
396256.73940,6974911.86894
393855.71190,6975608.41417
392263.61221,6974791.36742
391399.65961,6974485.28905
390503.94324,6975236.53443
390393.82885,6975328.95586
390278.88226,6975658.75393
390452.94699,6977187.14337
390557.22984,6978102.29492
390382.56386,6978766.44459
389035.54675,6979447.39086
388358.62933,6979371.96306
387237.11508,6979021.63875
385794.16146,6978570.93559
385090.59893,6978239.56033
384563.96732,6978472.19952
385232.17375,6981891.25523
385160.47858,6982173.92789
384725.68986,6982652.02526
384544.03581,6982678.36758
383817.98754,6982783.77743
382799.93063,6981629.55667
381956.01140,6980116.19601
381174.67642,6977897.14777
380561.65041,6976811.65432
380035.00460,6976328.95326
379326.05339,6976345.71132
378891.94672,6976511.49383
378570.66891,6976634.23995
377274.94357,6978906.70873
376548.51653,6979242.37289
376303.95414,6979252.66916
373899.13468,6979354.09054
373777.33922,6979456.71523
373564.01196,6980011.54306
373576.74657,6980126.71241
